ID,Title,Template,Date,Link,Categories
101219,Serve Philadelphia full-time VISTA positions,document,2019-11-07 15:06:02,www.phila.gov/documents/serve-philadelphia-full-time-vista-positions/,Mayor's Office of Civic Engagement and Volunteer Service
100350,Conflict resolution intake form,document,2019-10-31 13:08:54,www.phila.gov/documents/conflict-resolution-intake-form/,Philadelphia Commission on Human Relations
100326,Public accommodations discrimination intake form,document,2019-10-31 11:18:26,www.phila.gov/documents/public-accommodations-discrimination-intake-form/,Philadelphia Commission on Human Relations
100288,Housing and property discrimination intake form,document,2019-10-31 10:50:40,www.phila.gov/documents/housing-and-property-discrimination-intake-form/,Philadelphia Commission on Human Relations
84572,Safety and Justice Challenge Community Advisory Committee,document,2019-10-31 09:47:13,www.phila.gov/documents/safety-and-justice-challenge-community-advisory-committee/,Office of Criminal Justice
100235,Civic Design Review: The First Six Years,document,2019-10-31 09:06:33,www.phila.gov/documents/civic-design-review-the-first-six-years/,Philadelphia City Planning Commission
100206,Fair Chance Hiring intake form,document,2019-10-30 15:53:57,www.phila.gov/documents/fair-chance-hiring-intake-form/,Philadelphia Commission on Human Relations
99270,2019 Annual report,document,2019-10-22 08:34:46,www.phila.gov/documents/2019-annual-report/,Department of Revenue
99072,Rules and regulations of the City's Zoning Board of Adjustment,document,2019-10-18 11:50:25,www.phila.gov/documents/rules-and-regulations-of-the-citys-zoning-board-of-adjustment/,Zoning Board of Adjustment
98960,Eviction Prevention and Response: 2019 Progress Report,document,2019-10-16 18:20:50,www.phila.gov/documents/eviction-prevention-and-response-2019-progress-report/,Office of the Mayor
98942,Philadelphia licensed ambulance companies,document,2019-10-16 15:54:12,www.phila.gov/documents/philadelphia-licensed-ambulance-companies/,Philadelphia Regional Office of Emergency Medical Services
98939,Philadelphia patient-receiving hospital list,document,2019-10-16 15:51:09,www.phila.gov/documents/philadelphia-patient-receiving-hospital-list/,Philadelphia Regional Office of Emergency Medical Services
98921,Community Empowerment and Opportunity: Strategic Framework,document,2019-10-16 15:26:56,www.phila.gov/documents/community-empowerment-and-opportunity-strategic-framework/,Office of the Mayor
98885,Statement of participation and radio requirement,document,2019-10-16 15:02:51,www.phila.gov/documents/statement-of-participation-and-radio-requirement/,Philadelphia Regional Office of Emergency Medical Services
98861,Ambulance accident reporting,document,2019-10-16 14:43:15,www.phila.gov/documents/ambulance-accident-reporting/,Philadelphia Regional Office of Emergency Medical Services
98829,IT Strategic Plan,document,2019-10-16 13:25:20,www.phila.gov/documents/it-strategic-plan/,Office of Innovation and Technology
98798,Business Owners' Bill of Rights,document,2019-10-16 11:53:09,www.phila.gov/documents/business-owners-bill-of-rights/,Department of Commerce
98487,Prounouns Resource Guide,document,2019-10-11 16:58:55,www.phila.gov/documents/prounouns-resource-guide/,Office of LGBT Affairs
97438,Energy Efficiency Day Proclamation,document,2019-10-02 10:52:26,www.phila.gov/documents/energy-efficiency-day-proclamation/,Office of Sustainability
97243,Property assessment appeal documents and forms,document,2019-09-30 15:51:23,www.phila.gov/documents/property-assessment-appeal-documents-and-forms/,Board of Revision of Taxes
97137,2019 Keystone Opportunity Zone forms,document,2019-09-27 12:31:15,www.phila.gov/documents/2019-keystone-opportunity-zone-forms/,Department of Revenue
97065,"Walkable Access to Healthy Food in Philadelphia, 2012-2014",document,2019-09-26 13:13:11,www.phila.gov/documents/walkable-access-to-healthy-food-in-philadelphia-2012-2014/,Department of Public Health
96647,Financial literacy,document,2019-09-23 16:02:48,www.phila.gov/documents/financial-literacy/,Office of Immigrant Affairs
96613,Administrative permit materials,document,2019-09-23 14:08:46,www.phila.gov/documents/administrative-permit-materials/,Department of Licenses and Inspections
96608,Site / Utility permit materials,document,2019-09-23 14:00:52,www.phila.gov/documents/site-utility-permit-materials/,Department of Licenses and Inspections
96604,Property sales certification information,document,2019-09-23 13:56:43,www.phila.gov/documents/property-sales-certification-information/,Department of Licenses and Inspections
96599,Professional registration information,document,2019-09-23 13:49:27,www.phila.gov/documents/professional-registration-information/,Department of Licenses and Inspections
96593,Preliminary plan review material,document,2019-09-23 13:35:53,www.phila.gov/documents/preliminary-plan-review-materials/,Department of Licenses and Inspections
96243,Language access cards,document,2019-09-19 10:26:18,www.phila.gov/documents/language-access-cards/,Office of Immigrant Affairs
96153,Services for immigrants,document,2019-09-18 14:12:03,www.phila.gov/documents/services-for-immigrants/,Office of Immigrant Affairs
96092,Citizenship resources,document,2019-09-18 11:03:54,www.phila.gov/documents/citizenship-resources/,Office of Immigrant Affairs
96072,Employment resources for immigrants,document,2019-09-18 09:50:11,www.phila.gov/documents/employment-resources-for-immigrants/,Office of Immigrant Affairs
96067,Welcoming Workplaces,document,2019-09-18 09:32:47,www.phila.gov/documents/welcoming-workplaces/,Office of Immigrant Affairs
96051,Advocating for yourself in the workplace,document,2019-09-18 09:23:23,www.phila.gov/documents/advocating-for-yourself-in-the-workplace/,Office of Immigrant Affairs
95889,Philly Counts Census Champion Training Materials (Korean),document,2019-09-16 23:39:25,www.phila.gov/documents/philly-counts-census-champion-training-materials-korean/,Managing Director's Office;Philly Counts
95892,Philly Counts Census Champion Training Materials (Arabic),document,2019-09-16 23:37:13,www.phila.gov/documents/philly-counts-census-champion-training-materials-arabic/,Managing Director's Office;Philly Counts
95885,Philly Counts Census Champion Training Materials (Chinese),document,2019-09-16 23:34:40,www.phila.gov/documents/philly-counts-census-champion-training-materials-chinese/,Managing Director's Office;Philly Counts
95880,Philly Counts Census Champion Training Materials (Vietnamese),document,2019-09-16 23:29:06,www.phila.gov/documents/philly-counts-census-champion-training-materials-vietnamese/,Managing Director's Office;Philly Counts
95867,Philly Counts Census Champion Training Materials (Spanish),document,2019-09-16 23:20:15,www.phila.gov/documents/philly-counts-census-champion-training-materials-spanish/,Managing Director's Office;Philly Counts
95866,Philly Counts Census Champion Training Materials (English),document,2019-09-16 22:59:51,www.phila.gov/documents/philly-counts-census-champion-training-materials-english/,Managing Director's Office;Philly Counts
95788,Banking resources for new Americans,document,2019-09-16 13:59:36,www.phila.gov/documents/banking-resources-for-new-americans/,Office of Community Empowerment and Opportunity
95816,Banking resources for people coming home from jail or prison,document,2019-09-16 13:55:11,www.phila.gov/documents/banking-resources-for-people-coming-home-from-jail-or-prison/,Office of Community Empowerment and Opportunity
95716,Refinery Advisory Group: Business Committee,document,2019-09-16 09:24:07,www.phila.gov/documents/refinery-advisory-group-business-committee/,Refinery Advisory Group
83135,L&I changes log,document,2019-09-13 10:10:32,www.phila.gov/documents/department-of-licenses-and-inspections-changes-log/,Department of Licenses and Inspections
95517,Philadelphia Incentives Study,document,2019-09-12 14:18:50,www.phila.gov/documents/philadelphia-incentive-study/,Department of Commerce
95483,Living with lead,document,2019-09-12 11:52:34,www.phila.gov/documents/living-with-lead/,Department of Public Health;Philadelphia Water Department
95477,Lead paint laws and regulations,document,2019-09-12 11:45:44,www.phila.gov/documents/lead-paint-regulations/,Department of Public Health
95478,FY 2020 City monthly revenue collections,document,2019-09-12 11:43:20,www.phila.gov/documents/fy-2020-city-monthly-revenue-collections/,Department of Revenue
95422,Office of Homeless Services FY19 Continuum of Care NOFA Documents,document,2019-09-12 10:50:44,www.phila.gov/documents/2019nofa/,Office of Homeless Services
95398,FY 2020 School District monthly revenue collections,document,2019-09-12 10:26:27,www.phila.gov/documents/fy-2020-school-district-monthly-revenue-collections/,Department of Revenue
94983,Neighborhood Food Retail in Philadelphia,document,2019-09-10 11:50:06,www.phila.gov/documents/neighborhood-food-retail-in-philadelphia/,Department of Public Health
94684,Local Business Entity regulations and forms,document,2019-09-06 15:45:53,www.phila.gov/documents/local-business-entity-information/,Procurement Department
94670,PHLContracts user guides,document,2019-09-06 15:37:14,www.phila.gov/documents/phlcontracts-user-guides/,Procurement Department
94681,Debarment listing,document,2019-09-06 15:36:39,www.phila.gov/documents/debarment-listing/,Procurement Department
94659,Procurement contract forms,document,2019-09-06 15:29:03,www.phila.gov/documents/procurement-contract-forms/,Procurement Department
94648,PHLContracts information,document,2019-09-06 15:19:16,www.phila.gov/documents/phlcontracts-information/,Procurement Department
94534,Opioid safety and how to use naloxone,document,2019-09-06 10:39:45,www.phila.gov/documents/opioid-safety-and-how-to-use-naloxone/,Department of Public Health
93933,Public Health Preparedness Outreach,document,2019-09-03 13:40:11,www.phila.gov/documents/emergency-preparedness-brochures/,Department of Public Health
93828,Deed and mortgage fraud resources,document,2019-08-29 14:34:29,www.phila.gov/documents/deed-and-mortgage-fraud-resources/,Department of Records
93809,Refinery Advisory Group: Community Committee Meeting,document,2019-08-29 13:38:49,www.phila.gov/documents/refinery-advisory-group-community-committee-meeting/,Refinery Advisory Group
93672,Refinery Advisory Group: Environmental and Academic Committee Meeting,document,2019-08-29 09:53:02,www.phila.gov/documents/refinery-advisory-group-environmental-and-academic-committee-meeting/,Refinery Advisory Group
93640,Resources for wrongful discharge from parking employment,document,2019-08-28 16:10:03,www.phila.gov/documents/wrongful-discharge-from-parking-employment-resources/,Department of Labor
93564,Public Assistance Workbooks,document,2019-08-28 14:13:52,www.phila.gov/documents/public-assistance-workbooks/,Office of Emergency Management
93568,Division of Disease Control annual reports,document,2019-08-28 14:13:26,www.phila.gov/documents/division-of-disease-control-annual-reports/,Department of Public Health
93086,Office of the Chief Integrity Officer 2019 strategic plan,document,2019-08-22 14:54:55,www.phila.gov/documents/office-of-the-chief-integrity-officer-strategic-plan/,Office of the Chief Integrity Officer
93056,Report of inquiries received by the CIO in FY2019,document,2019-08-22 14:02:37,www.phila.gov/documents/annual-report-of-inquiries-received/,Office of the Chief Integrity Officer
92874,Litter Index reports,document,2019-08-21 13:56:29,www.phila.gov/documents/litter-index-reports/,Office of Sustainability
92865,Connect: Philadelphia's Strategic Transportation Plan,document,2019-08-21 13:35:51,www.phila.gov/documents/connect-philadelphias-strategic-transportation-plan/,Office of Sustainability
92860,Zero Waste and Litter Action Plan,document,2019-08-21 13:19:09,www.phila.gov/documents/zero-waste-and-litter-action-plan/,Office of Sustainability
92854,Zero Waste and Litter Cabinet yearly progress reports,document,2019-08-21 13:06:45,www.phila.gov/documents/zero-waste-and-litter-cabinet-yearly-progress-reports/,Office of Sustainability
92504,Philadelphia’s Reentry Services Landscape,document,2019-08-19 09:41:56,www.phila.gov/documents/philadelphias-reentry-services-landscape/,Office of Criminal Justice
92307,Hancock Playground: Rebuild plans and resources,document,2019-08-15 15:48:39,www.phila.gov/documents/hancock-playground-rebuild-plans-and-resources/,Managing Director's Office
92070,We Build This City,document,2019-08-14 11:41:01,www.phila.gov/documents/we-build-this-city/,Philadelphia City Planning Commission
92037,Miles Mack Playground: Rebuild plans and resources,document,2019-08-13 15:36:53,www.phila.gov/documents/miles-mack-playground-rebuild-plans-and-resources/,Managing Director's Office
92031,FY 2020 Taxes receivable reports,document,2019-08-13 15:01:39,www.phila.gov/documents/fy-2020-taxes-receivable-reports/,Department of Revenue
92018,FY 2020 Water receivable reports,document,2019-08-13 14:38:48,www.phila.gov/documents/fy-2020-water-receivable-reports/,Department of Revenue
91851,Safer use strategies for non-opioid drugs,document,2019-08-12 16:22:01,www.phila.gov/documents/safer-use-strategies-for-non-opioid-drugs/,Department of Public Health
91725,Refinery Advisory Group: Public Meeting 1,document,2019-08-09 16:33:26,www.phila.gov/documents/refinery-advisory-group-documents-and-reports/,Managing Director's Office;Office of the Mayor;Philadelphia Fire Department
91295,Bids Gone Bad workshop materials,document,2019-08-06 10:03:48,www.phila.gov/documents/bids-gone-bad-workshop-materials/,Office of the Chief Integrity Officer
91290,Integrity Works newsletters,document,2019-08-06 09:37:52,www.phila.gov/documents/integrity-works-newsletters/,Office of the Chief Integrity Officer
91192,Guidance on federal tax laws,document,2019-08-05 09:47:19,www.phila.gov/documents/federal-tax-law/,Department of Revenue
90904,Close to Home: The Health of Philadelphia's Neighborhoods,document,2019-08-01 13:36:16,www.phila.gov/documents/close-to-home-the-health-of-philadelphias-neighborhoods/,Department of Public Health
90451,Use eCheck to pay City taxes online,document,2019-07-29 15:17:30,www.phila.gov/documents/echeck-instructions/,Department of Revenue
90236,Shared Use Path application,document,2019-07-25 16:49:36,www.phila.gov/documents/shared-use-path-application/,Philadelphia City Planning Commission
90104,Philadelphia Parking Inventories,document,2019-07-24 16:07:56,www.phila.gov/documents/philadelphia-parking-inventories/,Philadelphia City Planning Commission
89784,Information on bonuses for zoning permits,document,2019-07-23 10:08:24,www.phila.gov/documents/bonus-information-for-zoning-permits/,Department of Licenses and Inspections
89779,List of licensed electrical inspection agencies,document,2019-07-23 09:56:25,www.phila.gov/documents/list-of-licensed-electrical-inspection-agencies/,Department of Licenses and Inspections
89708,2019 CLE: Life in the Big City XXV,document,2019-07-22 12:08:54,www.phila.gov/documents/2019-cle-life-in-the-big-city-xxv/,Law Department
89671,2018 Tax Credit Reports,document,2019-07-22 10:20:38,www.phila.gov/documents/2018-tax-credit-reports/,Department of Revenue
89274,PHL City ID program forms,document,2019-07-17 16:32:15,www.phila.gov/documents/phl-city-id-program-forms/,PHL City ID
88813,Registered Community Organization (RCO) materials,document,2019-07-15 15:14:16,www.phila.gov/documents/registered-community-organization-rco-materials/,Philadelphia City Planning Commission
88330,Board of Health Resolutions,document,2019-07-10 14:48:42,www.phila.gov/documents/board-of-health-resolutions/,Board of Health;Department of Public Health
87983,"Pool rules, attire, and related information",document,2019-07-05 13:22:38,www.phila.gov/documents/pool-rules-attire-information/,Philadelphia Parks &amp; Recreation
87907,Proposed HUD Rule on Immigrants and Public Housing: Public Comments,document,2019-07-03 10:35:57,www.phila.gov/documents/proposed-hud-rule-on-immigrants-and-public-housing-public-comments/,Office of Homeless Services
87243,Affordable Housing RFPs 2019,document,2019-06-27 16:05:40,www.phila.gov/documents/affordable-housing-rfp-2019/,Division of Housing and Community Development
86428,Fire protection certification materials,document,2019-06-24 13:56:48,www.phila.gov/documents/fire-protection-certification-materials/,Department of Licenses and Inspections
85432,Circular-free property request form,document,2019-06-18 09:31:56,www.phila.gov/documents/circular-free-property-request-form/,Department of Licenses and Inspections
84120,Philadelphia Beverage Tax inspection process,document,2019-06-05 13:37:10,www.phila.gov/documents/philadelphia-beverage-tax-inspection-process/,Department of Revenue
83977,Philadelphia Beverage Tax compliance forms,document,2019-06-04 16:24:53,www.phila.gov/documents/philadelphia-beverage-tax-compliance-forms/,Department of Revenue
79483,Complete Streets Handbook Checklist,document,2019-06-04 15:22:38,www.phila.gov/documents/complete-streets-handbook-checklist/,Philadelphia City Planning Commission
83925,Philadelphia Zoning Code Quick Guide,document,2019-06-04 15:01:30,www.phila.gov/documents/zoning-code-information-manual-quick-guide/,Philadelphia City Planning Commission
83789,Neighborhood Conservation Overlays (NCO) fact sheet,document,2019-06-04 09:59:24,www.phila.gov/documents/neighborhood-conservation-overlays-nco-fact-sheet/,Philadelphia City Planning Commission
83570,The 1960 Comprehensive Plan,document,2019-06-03 12:02:34,www.phila.gov/documents/the-1960-comprehensive-plan/,Philadelphia City Planning Commission
83461,Regional Community Health Needs Assessment 2022,document,2019-05-31 16:33:51,www.phila.gov/documents/regional-community-health-needs-assessment/,Department of Public Health
82960,Special inspections information,document,2019-05-29 14:23:04,www.phila.gov/documents/special-inspections-information/,Department of Licenses and Inspections
82952,Demolition contractor license materials,document,2019-05-29 14:19:16,www.phila.gov/documents/demolition-contractor-materials/,Department of Licenses and Inspections
82557,L&I contractor code of conduct,document,2019-05-28 10:00:38,www.phila.gov/documents/li-contractor-requirements/,Department of Licenses and Inspections
81939,Philadelphia Scrapyards and Auto Wrecking: Planning Considerations,document,2019-05-21 12:57:36,www.phila.gov/documents/philadelphia-scrapyards-and-auto-wrecking-planning-considerations/,Philadelphia City Planning Commission
81932,Philadelphia Rowhouse Manual: A Practical Guide for Homeowners,document,2019-05-21 12:48:41,www.phila.gov/documents/philadelphia-rowhouse-manual-a-practical-guide-for-homeowners/,Philadelphia City Planning Commission
81919,Renting in Philadelphia: A Survey of Tenants and Landlords,document,2019-05-21 11:56:07,www.phila.gov/documents/renting-in-philadelphia-a-survey-of-tenants-and-landlords/,Philadelphia City Planning Commission
81912,Citizens Toolkit,document,2019-05-21 11:41:38,www.phila.gov/documents/citizens-toolkit/,Philadelphia City Planning Commission
81845,Capital Program and Budget,document,2019-05-21 10:19:40,www.phila.gov/documents/capital-program-and-budget/,Philadelphia City Planning Commission
81833,Maplewood Mall initiative,document,2019-05-21 10:03:56,www.phila.gov/documents/maplewood-mall-initiative/,Philadelphia City Planning Commission
81710,Citizens Police Oversight Commission reports,document,2019-05-20 14:02:00,www.phila.gov/documents/citizens-police-oversight-commission-reports/,Citizens Police Oversight Commission
81706,Citizens Police Oversight Commission executive review and explainers,document,2019-05-20 13:59:42,www.phila.gov/documents/citizens-police-oversight-commission-integrity-and-accountability-reports/,Citizens Police Oversight Commission
40147,Resident information bulletins,document,2019-05-20 13:43:57,www.phila.gov/documents/resident-information-bulletins/,Citizens Police Oversight Commission
81523,Community plans,document,2019-05-17 14:41:25,www.phila.gov/documents/community-plans/,Philadelphia City Planning Commission
81458,Philadelphia City Planning Commission plans,document,2019-05-17 13:48:48,www.phila.gov/documents/philadelphia-city-planning-commission-plans/,Philadelphia City Planning Commission
81410,Development Services flyers,document,2019-05-17 12:14:06,www.phila.gov/documents/development-services-flyers/,Division of Development Services
81388,Development Services Fact Sheets,document,2019-05-17 12:07:37,www.phila.gov/documents/development-services-fact-sheets/,Division of Development Services
81382,Documents accepted by the Department of Revenue,document,2019-05-17 11:48:34,www.phila.gov/documents/revenue-proof/,Department of Revenue
81231,PHLpreK application,document,2019-05-16 13:33:42,www.phila.gov/documents/phlprek-application/,Mayor's Office of Education;Quality Pre-K
81206,Philadelphia Trail Master Plan,document,2019-05-16 11:36:36,www.phila.gov/documents/philadelphia-trail-master-plan/,Philadelphia City Planning Commission
81196,Rail Trail Feasibility Studies,document,2019-05-16 11:16:11,www.phila.gov/documents/rail-trail-feasibility-study/,Philadelphia City Planning Commission
81183,Pedestrian and Bicycle Plan,document,2019-05-16 10:59:51,www.phila.gov/documents/pedestrian-and-bicycle-plan/,Philadelphia City Planning Commission
81163,1933 Philadelphia Zoning Ordinance,document,2019-05-16 10:32:00,www.phila.gov/documents/1933-philadelphia-zoning-ordinance/,Philadelphia City Planning Commission
80505,Curb Setter's bond,document,2019-05-14 10:43:33,www.phila.gov/documents/curb-setters-bond/,Department of Licenses and Inspections
80454,Fire Department prerequisite approvals processes,document,2019-05-14 09:44:25,www.phila.gov/documents/fire-department-prerequisite-approvals-processes/,Department of Licenses and Inspections
79942,Previous DHCD Requests for Proposals,document,2019-05-09 11:18:08,www.phila.gov/documents/previous-dhcd-requests-for-proposals/,Division of Housing and Community Development
79733,2018 Owner Occupied Payment Agreement reports,document,2019-05-08 09:39:57,www.phila.gov/documents/2018-owner-occupied-payment-agreement-reports/,Department of Revenue
79355,Annual Ratio Studies,document,2019-05-03 16:49:15,www.phila.gov/documents/annual-ratio-studies/,Office of Property Assessment
79291,"Five-year Consolidated Plan, Annual Action Plans and Reports",document,2019-05-03 10:33:44,www.phila.gov/documents/five-year-consolidated-plan-annual-action-plans-and-reports/,Division of Housing and Community Development
79186,Growing with Equity: Philadelphia’s Vision for Inclusive Growth,document,2019-05-02 13:14:30,www.phila.gov/documents/growing-with-equity-philadelphias-vision-for-inclusive-growth/,Office of the Mayor
79210,Assessment of Fair Housing,document,2019-05-02 11:56:43,www.phila.gov/documents/assessment-of-fair-housing/,Division of Housing and Community Development
79202,Housing Resource Guide,document,2019-05-02 11:50:34,www.phila.gov/documents/housing-resource-guide/,Division of Housing and Community Development
79188,Housing Trust Fund Report,document,2019-05-02 11:28:23,www.phila.gov/documents/housing-trust-fund-report/,Division of Housing and Community Development
78754,Law Department’s 2018 Year in Review,document,2019-04-30 17:04:18,www.phila.gov/documents/law-department-year-in-review-2018/,Law Department
78408,Blight certifications and redevelopment area plans,document,2019-04-30 09:11:43,www.phila.gov/documents/blight-certifications-and-redevelopment-area-plans/,Philadelphia City Planning Commission
78363,2019 Realty Transfer Tax collection,document,2019-04-29 16:15:44,www.phila.gov/documents/2019-realty-transfer-tax-collection/,Department of Revenue
78171,Flood protection forms,document,2019-04-29 11:12:02,www.phila.gov/documents/flood-protection-forms/,Department of Licenses and Inspections
77932,Office of Homeless Services 2018 Annual Report,document,2019-04-26 10:00:09,www.phila.gov/documents/office-of-homeless-services-2018-annual-report/,Office of Homeless Services
77904,Historic district manuals for property owners,document,2019-04-26 08:34:57,www.phila.gov/documents/historic-district-manuals-for-property-owners/,Philadelphia Historical Commission
77856,Philadelphia historic districts,document,2019-04-25 18:17:39,www.phila.gov/documents/philadelphia-historic-districts/,Philadelphia Historical Commission
77823,Playgrounds surfacing records policy,document,2019-04-25 16:04:04,www.phila.gov/documents/playgrounds-surfacing-records-policy/,Philadelphia Parks &amp; Recreation
71564,"Copies of permits, licenses, and other documents",document,2019-04-25 10:14:30,www.phila.gov/documents/copies-of-permits-licenses-and-permit-documents/,Department of Licenses and Inspections
71589,Operations permit materials,document,2019-04-24 15:35:28,www.phila.gov/documents/operations-permit-materials/,Department of Licenses and Inspections
71517,Food business documents,document,2019-04-24 15:19:30,www.phila.gov/documents/food-business-documents/,Department of Licenses and Inspections
77301,Third Circuit opinion upholding City’s non-discrimination policies,document,2019-04-22 14:06:57,www.phila.gov/documents/third-circuit-opinion-upholding-citys-non-discrimination-policies/,Law Department
76806,Workforce diversity materials,document,2019-04-17 12:20:20,www.phila.gov/documents/workforce-diversity-materials/,Department of Labor
76787,City prevailing wage rates,document,2019-04-17 12:09:35,www.phila.gov/documents/city-prevailing-wage-rates/,Department of Labor
76495,"Home purchase, repair, and tax information",document,2019-04-16 11:22:47,www.phila.gov/documents/home-purchase-repair-and-tax-information/,Department of Planning and Development
76487,Homegrown businesses: programs and resources for local businesses,document,2019-04-16 11:12:07,www.phila.gov/documents/homegrown-businesses-programs-resources/,Department of Planning and Development
76455,"Restore, Repair, Renew",document,2019-04-16 11:00:06,www.phila.gov/documents/restore-repair-renew/,Department of Planning and Development
76329,Affordable housing zoning bonus review application,document,2019-04-15 15:25:44,www.phila.gov/documents/affordable-housing-zoning-bonus-review-application/,Department of Planning and Development;Division of Development Services;Philadelphia City Planning Commission
75865,Regulations of the Philadelphia City Planning Commission,document,2019-04-10 13:54:45,www.phila.gov/documents/regulations-of-the-philadelphia-city-planning-commission/,Philadelphia City Planning Commission
75859,Developers Checklist,document,2019-04-10 13:46:19,www.phila.gov/documents/developers-checklist/,Philadelphia City Planning Commission
75856,Site plan specification overview,document,2019-04-10 13:33:55,www.phila.gov/documents/site-plan-specification-overview/,Philadelphia City Planning Commission
75735,Civic design review (CDR) application materials,document,2019-04-09 15:46:09,www.phila.gov/documents/civic-design-review-cdr-application-materials/,Philadelphia City Planning Commission
75511,City of Philadelphia five-year review of the zoning code,document,2019-04-08 17:29:48,www.phila.gov/documents/city-of-philadelphia-five-year-review-of-the-zoning-code/,Philadelphia City Planning Commission
75514,District plans and zoning remapping for the City of Philadelphia,document,2019-04-08 17:29:44,www.phila.gov/documents/district-plans-and-zoning-remapping-for-the-city-of-philadelphia/,Philadelphia City Planning Commission
75185,Philadelphia Beverage Tax program updates and data,document,2019-04-04 14:00:09,www.phila.gov/documents/philadelphia-beverage-tax-programs-and-data/,Office of the Mayor
75058,Privacy Review and Waiver/Exemption Committees,document,2019-04-03 18:07:04,www.phila.gov/documents/privacy-review-and-waiver-exemption-committees/,Law Department
74983,Property assessment methodologies,document,2019-04-03 15:43:05,www.phila.gov/documents/assessment-methodologies/,Office of Property Assessment
74769,Comments on SNAP proposal,document,2019-04-01 16:08:51,www.phila.gov/documents/snap-proposal-comments/,Office of the Mayor
74347,Choice Neighborhoods Initiative Maps,document,2019-03-28 15:29:04,www.phila.gov/documents/choice-neighborhood-initiative-maps/,Division of Housing and Community Development
73802,Older adult program registration and flyers,document,2019-03-27 17:57:53,www.phila.gov/documents/older-adult-program-registration-and-flyers/,Philadelphia Parks &amp; Recreation
73540,Americans with Disabilities Act (ADA) Policies,document,2019-03-26 16:27:07,www.phila.gov/documents/ada-policies/,Mayor's Office for People with Disabilities
73346,Outdoor Advertising Tax regulations,document,2019-03-25 16:55:52,www.phila.gov/documents/outdoor-advertising-tax-regulations/,Department of Revenue
73345,Municipal ID ordinance,document,2019-03-25 16:54:31,www.phila.gov/documents/municipal-id-ordinance/,Managing Director's Office;Office of the Mayor
73333,Municipal ID regulations,document,2019-03-25 16:42:37,www.phila.gov/documents/municipal-id-regulations/,Managing Director's Office;Office of the Mayor
73236,PHL City ID flyer,document,2019-03-25 11:50:10,www.phila.gov/documents/phl-city-id-flyer/,Managing Director's Office;Office of the Mayor
72486,Archived Childhood Lead Poisoning Surveillance Reports,document,2019-03-19 10:20:46,www.phila.gov/documents/childhood-lead-poisoning-surveillance-reports/,Department of Public Health
72450,Historical Commission building permit logs,document,2019-03-19 08:41:08,www.phila.gov/documents/historical-commission-building-permit-logs/,Philadelphia Historical Commission
72388,Public Property memo about ADA compliance in City buildings,document,2019-03-18 14:58:16,www.phila.gov/documents/public-property-memo-about-ada-compliance-in-city-buildings/,Department of Public Property
72073,Brotherly Love: Health of Black Men and Boys in Philadelphia,document,2019-03-14 10:57:59,www.phila.gov/documents/brotherly-love-health-of-black-men-and-boys-in-philadelphia/,Department of Public Health
71888,An evaluation of the City's Kensington Encampment Resolution Pilot,document,2019-03-12 10:30:24,www.phila.gov/documents/an-evaluation-of-the-citys-kensington-encampment-resolution-pilot/,Office of Homeless Services
71729,Auditing documents,document,2019-03-08 13:27:25,www.phila.gov/documents/auditing-documents/,Division of Housing and Community Development
71027,Mayor Kenney’s Fiscal Year 2020 Budget,document,2019-03-07 09:44:28,www.phila.gov/documents/mayor-kenneys-fiscal-year-2020-budget/,Office of the Mayor
71396,Dental amalgam information sheet,document,2019-03-06 16:07:20,www.phila.gov/documents/dental-amalgam-information-sheet/,Department of Public Health
71134,EZ permit standards (permits without plans),document,2019-03-05 13:35:56,www.phila.gov/documents/ez-permit-applications-permits-without-plans/,Department of Licenses and Inspections
71127,Demolition permit information,document,2019-03-05 12:57:44,www.phila.gov/documents/demolitions-permits-information/,Department of Licenses and Inspections
71079,Immigration service provider information,document,2019-03-05 12:08:00,www.phila.gov/documents/immigration-service-provider-information/,Department of Licenses and Inspections
70921,Handbill distribution information,document,2019-03-04 12:40:07,www.phila.gov/documents/handbill-distribution-information/,Department of Licenses and Inspections
70910,Dumpster license documents,document,2019-03-04 12:33:29,www.phila.gov/documents/dumpster-license-documents/,Department of Licenses and Inspections
70898,Property maintenance certification forms,document,2019-03-04 11:48:47,www.phila.gov/documents/facades-fire-escapes-balconies-and-private-bridge-inspections/,Department of Licenses and Inspections
70890,L&I appeals materials,document,2019-03-04 11:25:31,www.phila.gov/documents/licenses-and-inspections-appeals-materials/,Department of Licenses and Inspections
70734,Accelerated plan review materials,document,2019-03-01 16:11:03,www.phila.gov/documents/accelerated-plan-review-materials/,Department of Licenses and Inspections
70728,Child care business materials,document,2019-03-01 15:59:25,www.phila.gov/documents/child-care-business-materials/,Department of Licenses and Inspections
70719,Real estate and property business license materials,document,2019-03-01 15:42:22,www.phila.gov/documents/real-estate-and-property-business-license-materials/,Department of Licenses and Inspections
70703,Vending business license materials,document,2019-03-01 15:36:53,www.phila.gov/documents/vending-business-license-materials/,Department of Licenses and Inspections
70698,Start Right Guide,document,2019-03-01 15:07:57,www.phila.gov/documents/start-right-guide/,Department of Licenses and Inspections
70690,Entertainment business license materials,document,2019-03-01 14:56:11,www.phila.gov/documents/entertainment-business-license-materials/,Department of Licenses and Inspections
70680,Miscellaneous business license materials,document,2019-03-01 14:31:10,www.phila.gov/documents/miscellaneous-business-license-materials/,Department of Licenses and Inspections
